Date,adj close,Date,Comp,Negative,Neutral,Positive
2010-02-21,10389.703125,2010-02-21,-0.5416,0.099,0.821,-0.5416
2010-02-22,10383.379883,2010-02-22,-0.95,0.09,0.834,-0.95
2010-02-23,10282.410156,2010-02-23,-0.9989,0.154,0.777,-0.9989
2010-02-24,10374.160156,2010-02-24,-0.4255,0.123,0.765,-0.4255
2010-02-25,10321.030273,2010-02-25,-0.9954,0.159,0.721,-0.9954
2010-02-26,10325.259766,2010-02-26,-0.9953,0.128,0.786,-0.9953
2010-02-27,10351.436523666665,2010-02-27,-0.992,0.158,0.755,-0.992
2010-02-28,10377.613281333333,2010-02-28,-0.7003,0.096,0.836,-0.7003
2010-03-01,10403.790039,2010-03-01,-0.8855,0.107,0.793,-0.8855
2010-03-02,10405.980469,2010-03-02,-0.9143,0.12,0.77,-0.9143
2010-03-03,10396.759766,2010-03-03,-0.9956,0.158,0.721,-0.9956
2010-03-04,10444.139648,2010-03-04,-0.9952,0.119,0.803,-0.9952
2010-03-05,10566.200195,2010-03-05,-0.9992,0.187,0.7,-0.9992
2010-03-06,10561.639973666666,2010-03-06,-0.9798,0.136,0.78,-0.9798
2010-03-07,10557.079752333333,2010-03-07,-0.9961,0.172,0.77,-0.9961
2010-03-08,10552.519531,2010-03-08,0.9845,0.111,0.756,0.9845
2010-03-09,10564.379883,2010-03-09,-0.9809,0.116,0.782,-0.9809
2010-03-10,10567.330078,2010-03-10,-0.9929,0.129,0.765,-0.9929
2010-03-11,10611.839844,2010-03-11,0.2447,0.131,0.734,0.2447
2010-03-12,10624.69043,2010-03-12,-0.9983,0.128,0.805,-0.9983
2010-03-13,10630.510417,2010-03-13,-0.9963,0.184,0.729,-0.9963
2010-03-14,10636.330404,2010-03-14,-0.9976,0.215,0.69,-0.9976
2010-03-15,10642.150391,2010-03-15,-0.9822,0.118,0.785,-0.9822
2010-03-16,10685.980469,2010-03-16,-0.9923,0.106,0.816,-0.9923
2010-03-17,10733.669922,2010-03-17,-0.9951,0.141,0.752,-0.9951
2010-03-18,10779.169922,2010-03-18,-0.9882,0.109,0.81,-0.9882
2010-03-19,10741.980469,2010-03-19,-0.9977,0.156,0.738,-0.9977
2010-03-20,10756.616862,2010-03-20,-0.9924,0.155,0.748,-0.9924
2010-03-21,10771.253255,2010-03-21,0.8801,0.119,0.747,0.8801
2010-03-22,10785.889648,2010-03-22,-0.7992,0.081,0.836,-0.7992
2010-03-23,10888.830078,2010-03-23,-0.9934,0.14,0.744,-0.9934
2010-03-24,10836.150391,2010-03-24,-0.991,0.102,0.833,-0.991
2010-03-25,10841.209961,2010-03-25,-0.9988,0.157,0.75,-0.9988
2010-03-26,10850.360352,2010-03-26,-0.9957,0.145,0.754,-0.9957
2010-03-27,10865.527018666666,2010-03-27,-0.9927,0.171,0.73,-0.9927
2010-03-28,10880.693685333334,2010-03-28,0.889,0.14,0.713,0.889
2010-03-29,10895.860352,2010-03-29,0.9893,0.094,0.786,0.9893
2010-03-30,10907.419922,2010-03-30,-0.9989,0.152,0.766,-0.9989
2010-03-31,10856.629883,2010-03-31,0.9399,0.095,0.797,0.9399
2010-04-01,10927.070312,2010-04-01,-0.9957,0.117,0.812,-0.9957
2010-04-02,10938.69018525,2010-04-02,-0.8656,0.138,0.722,-0.8656
2010-04-03,10950.3100585,2010-04-03,-0.9749,0.111,0.832,-0.9749
2010-04-04,10961.92993175,2010-04-04,-0.7212,0.141,0.743,-0.7212
2010-04-05,10973.549805,2010-04-05,-0.8942,0.098,0.814,-0.8942
2010-04-06,10969.990234,2010-04-06,-0.9974,0.155,0.737,-0.9974
2010-04-07,10897.519531,2010-04-07,-0.9991,0.166,0.75,-0.9991
2010-04-08,10927.070312,2010-04-08,0.9068,0.098,0.799,0.9068
2010-04-09,10997.349609,2010-04-09,-0.9965,0.13,0.788,-0.9965
2010-04-10,11000.222981666668,2010-04-10,-0.962,0.141,0.741,-0.962
2010-04-11,11003.096354333333,2010-04-11,0.9739,0.102,0.77,0.9739
2010-04-12,11005.969727,2010-04-12,-0.9714,0.1,0.819,-0.9714
2010-04-13,11019.419922,2010-04-13,-0.9987,0.156,0.756,-0.9987
2010-04-14,11123.110352,2010-04-14,0.8372,0.104,0.788,0.8372
2010-04-15,11144.570312,2010-04-15,0.9784,0.098,0.778,0.9784
2010-04-16,11018.660156,2010-04-16,-0.9987,0.169,0.719,-0.9987
2010-04-17,11043.123372333333,2010-04-17,0.0397,0.143,0.712,0.0397
2010-04-18,11067.586588666667,2010-04-18,0.8182,0.146,0.703,0.8182
2010-04-19,11092.049805,2010-04-19,-0.996,0.145,0.755,-0.996
2010-04-20,11117.05957,2010-04-20,-0.9982,0.136,0.784,-0.9982
2010-04-21,11124.919922,2010-04-21,-0.9555,0.14,0.729,-0.9555
2010-04-22,11134.290039,2010-04-22,-0.9349,0.125,0.757,-0.9349
2010-04-23,11204.280273,2010-04-23,-0.2691,0.106,0.796,-0.2691
2010-04-24,11204.530273,2010-04-24,-0.9778,0.128,0.798,-0.9778
2010-04-25,11204.780273,2010-04-25,-0.8923,0.109,0.799,-0.8923
2010-04-26,11205.030273,2010-04-26,0.5806,0.12,0.763,0.5806
2010-04-27,10991.990234,2010-04-27,-0.9994,0.196,0.694,-0.9994
2010-04-28,11045.269531,2010-04-28,-0.9944,0.146,0.738,-0.9944
2010-04-29,11167.320312,2010-04-29,-0.9912,0.139,0.754,-0.9912
2010-04-30,11008.610352,2010-04-30,0.9505,0.102,0.788,0.9505
2010-05-01,11056.350260666666,2010-05-01,-0.9955,0.193,0.696,-0.9955
2010-05-02,11104.090169333334,2010-05-02,-0.9926,0.184,0.698,-0.9926
2010-05-03,11151.830078,2010-05-03,0.6344,0.107,0.789,0.6344
2010-05-04,10926.769531,2010-05-04,-0.9971,0.143,0.753,-0.9971
2010-05-05,10866.830078,2010-05-05,-0.9888,0.128,0.766,-0.9888
2010-05-06,10520.320312,2010-05-06,-0.999,0.15,0.779,-0.999
2010-05-07,10380.429688,2010-05-07,-0.9958,0.151,0.736,-0.9958
2010-05-08,10515.333008,2010-05-08,-0.9972,0.214,0.668,-0.9972
2010-05-09,10650.236328,2010-05-09,-0.9708,0.118,0.8,-0.9708
2010-05-10,10785.139648,2010-05-10,-0.9904,0.135,0.767,-0.9904
2010-05-11,10748.259766,2010-05-11,-0.9989,0.177,0.714,-0.9989
2010-05-12,10896.910156,2010-05-12,-0.9667,0.128,0.764,-0.9667
2010-05-13,10782.950195,2010-05-13,-0.9971,0.14,0.767,-0.9971
2010-05-14,10620.160156,2010-05-14,-0.9988,0.173,0.736,-0.9988
2010-05-15,10622.05013,2010-05-15,-0.9976,0.204,0.729,-0.9976
2010-05-16,10623.940104000001,2010-05-16,-0.8797,0.099,0.835,-0.8797
2010-05-17,10625.830078,2010-05-17,0.9163,0.097,0.798,0.9163
2010-05-18,10510.950195,2010-05-18,-0.9917,0.147,0.728,-0.9917
2010-05-19,10444.370117,2010-05-19,-0.9977,0.154,0.737,-0.9977
2010-05-20,10068.009766,2010-05-20,-0.9943,0.139,0.76,-0.9943
2010-05-21,10193.389648,2010-05-21,-0.9952,0.141,0.749,-0.9952
2010-05-22,10151.116536,2010-05-22,-0.9978,0.196,0.725,-0.9978
2010-05-23,10108.843424,2010-05-23,-0.9321,0.167,0.694,-0.9321
2010-05-24,10066.570312,2010-05-24,-0.9986,0.17,0.738,-0.9986
2010-05-25,10043.75,2010-05-25,-0.9964,0.123,0.79,-0.9964
2010-05-26,9974.450195,2010-05-26,-0.9973,0.157,0.73,-0.9973
2010-05-27,10258.990234,2010-05-27,-0.9932,0.11,0.822,-0.9932
2010-05-28,10136.629883,2010-05-28,-0.9954,0.128,0.777,-0.9954
2010-05-29,10108.477295,2010-05-29,-0.9989,0.232,0.712,-0.9989
2010-05-30,10080.324707,2010-05-30,-0.9893,0.177,0.721,-0.9893
2010-05-31,10052.172118999999,2010-05-31,-0.9992,0.189,0.718,-0.9992
2010-06-01,10024.019531,2010-06-01,-0.994,0.123,0.791,-0.994
2010-06-02,10249.540039,2010-06-02,-0.9986,0.159,0.753,-0.9986
2010-06-03,10255.280273,2010-06-03,-0.7042,0.11,0.777,-0.7042
2010-06-04,9931.969727,2010-06-04,-0.9152,0.112,0.787,-0.9152
2010-06-05,9893.476562666667,2010-06-05,-0.9622,0.136,0.757,-0.9622
2010-06-06,9854.983398333334,2010-06-06,-0.762,0.127,0.763,-0.762
2010-06-07,9816.490234,2010-06-07,-0.9948,0.147,0.748,-0.9948
2010-06-08,9939.980469,2010-06-08,-0.9939,0.114,0.82,-0.9939
2010-06-09,9899.25,2010-06-09,-0.9932,0.133,0.769,-0.9932
2010-06-10,10172.530273,2010-06-10,-0.9921,0.102,0.829,-0.9921
2010-06-11,10211.070312,2010-06-11,-0.9928,0.127,0.779,-0.9928
2010-06-12,10204.343424,2010-06-12,-0.9947,0.22,0.647,-0.9947
2010-06-13,10197.616536,2010-06-13,-0.9393,0.171,0.687,-0.9393
2010-06-14,10190.889648,2010-06-14,-0.6128,0.089,0.824,-0.6128
2010-06-15,10404.769531,2010-06-15,-0.985,0.115,0.794,-0.985
2010-06-16,10409.459961,2010-06-16,-0.9945,0.148,0.736,-0.9945
2010-06-17,10434.169922,2010-06-17,-0.9677,0.103,0.82,-0.9677
2010-06-18,10450.639648,2010-06-18,-0.9978,0.157,0.73,-0.9978
2010-06-19,10447.896484,2010-06-19,-0.9915,0.164,0.741,-0.9915
2010-06-20,10445.15332,2010-06-20,-0.9886,0.169,0.716,-0.9886
2010-06-21,10442.410156,2010-06-21,0.2836,0.071,0.853,0.2836
2010-06-22,10293.519531,2010-06-22,0.4713,0.118,0.759,0.4713
2010-06-23,10298.44043,2010-06-23,-0.9605,0.083,0.852,-0.9605
2010-06-24,10152.799805,2010-06-24,-0.9983,0.155,0.758,-0.9983
2010-06-25,10143.80957,2010-06-25,-0.9994,0.187,0.728,-0.9994
2010-06-26,10142.046223666666,2010-06-26,-0.998,0.169,0.799,-0.998
2010-06-27,10140.282877333333,2010-06-27,-0.9922,0.169,0.744,-0.9922
2010-06-28,10138.519531,2010-06-28,0.8016,0.108,0.781,0.8016
2010-06-29,9870.299805,2010-06-29,-0.999,0.167,0.742,-0.999
2010-06-30,9774.019531,2010-06-30,-0.9316,0.117,0.788,-0.9316
2010-07-01,9732.530273,2010-07-01,-0.8757,0.122,0.751,-0.8757
2010-07-02,9686.480469,2010-07-02,0.5598,0.123,0.743,0.5598
2010-07-03,9700.765381000001,2010-07-03,-0.9899,0.172,0.734,-0.9899
2010-07-04,9715.050293,2010-07-04,-0.9364,0.141,0.753,-0.9364
2010-07-05,9729.335205,2010-07-05,-0.9681,0.169,0.697,-0.9681
2010-07-06,9743.620117,2010-07-06,-0.9863,0.118,0.795,-0.9863
2010-07-07,10018.280273,2010-07-07,-0.9979,0.149,0.76,-0.9979
2010-07-08,10138.990234,2010-07-08,-0.9941,0.142,0.755,-0.9941
2010-07-09,10198.030273,2010-07-09,-0.9964,0.142,0.764,-0.9964
2010-07-10,10204.110025666667,2010-07-10,-0.9953,0.186,0.706,-0.9953
2010-07-11,10210.189778333333,2010-07-11,-0.9515,0.122,0.781,-0.9515
2010-07-12,10216.269531,2010-07-12,-0.9906,0.12,0.792,-0.9906
2010-07-13,10363.019531,2010-07-13,-0.9991,0.183,0.722,-0.9991
2010-07-14,10366.719727,2010-07-14,-0.8625,0.164,0.743,-0.8625
2010-07-15,10359.30957,2010-07-15,-0.9622,0.08,0.857,-0.9622
2010-07-16,10097.900391,2010-07-16,-0.9692,0.135,0.743,-0.9692
2010-07-17,10116.743489999999,2010-07-17,-0.9874,0.138,0.794,-0.9874
2010-07-18,10135.586589,2010-07-18,-0.9921,0.189,0.709,-0.9921
2010-07-19,10154.429688,2010-07-19,-0.998,0.172,0.726,-0.998
2010-07-20,10229.959961,2010-07-20,-0.9958,0.156,0.717,-0.9958
2010-07-21,10120.530273,2010-07-21,-0.9739,0.149,0.716,-0.9739
2010-07-22,10322.299805,2010-07-22,-0.9907,0.143,0.741,-0.9907
2010-07-23,10424.620117,2010-07-23,-0.9954,0.153,0.727,-0.9954
2010-07-24,10458.223307333334,2010-07-24,-0.9911,0.156,0.755,-0.9911
2010-07-25,10491.826497666667,2010-07-25,-0.9897,0.18,0.709,-0.9897
2010-07-26,10525.429688,2010-07-26,0.9707,0.08,0.819,0.9707
2010-07-27,10537.69043,2010-07-27,-0.9959,0.144,0.745,-0.9959
2010-07-28,10497.879883,2010-07-28,-0.9982,0.169,0.723,-0.9982
2010-07-29,10467.160156,2010-07-29,-0.9942,0.146,0.752,-0.9942
2010-07-30,10465.94043,2010-07-30,-0.6089,0.112,0.785,-0.6089
2010-07-31,10535.420247666667,2010-07-31,-0.9973,0.215,0.675,-0.9973
2010-08-01,10604.900065333333,2010-08-01,-0.8803,0.107,0.807,-0.8803
2010-08-02,10674.379883,2010-08-02,-0.9619,0.126,0.761,-0.9619
2010-08-03,10636.379883,2010-08-03,-0.9983,0.164,0.722,-0.9983
2010-08-04,10680.429688,2010-08-04,-0.984,0.134,0.766,-0.984
2010-08-05,10674.980469,2010-08-05,-0.9928,0.121,0.794,-0.9928
2010-08-06,10653.55957,2010-08-06,0.9923,0.111,0.753,0.9923
2010-08-07,10668.623046666666,2010-08-07,-0.9953,0.189,0.724,-0.9953
2010-08-08,10683.686523333334,2010-08-08,0.8621,0.124,0.747,0.8621
2010-08-09,10698.75,2010-08-09,0.64,0.088,0.82,0.64
2010-08-10,10644.25,2010-08-10,-0.9757,0.105,0.809,-0.9757
2010-08-11,10378.830078,2010-08-11,-0.9967,0.133,0.794,-0.9967
2010-08-12,10319.950195,2010-08-12,-0.9948,0.147,0.745,-0.9948
2010-08-13,10303.150391,2010-08-13,-0.4274,0.143,0.722,-0.4274
2010-08-14,10302.770182666665,2010-08-14,0.9547,0.118,0.732,0.9547
2010-08-15,10302.389974333333,2010-08-15,-0.9933,0.189,0.702,-0.9933
2010-08-16,10302.009766,2010-08-16,-0.9872,0.088,0.866,-0.9872
2010-08-17,10405.849609,2010-08-17,-0.9977,0.133,0.797,-0.9977
2010-08-18,10415.540039,2010-08-18,-0.993,0.137,0.769,-0.993
2010-08-19,10271.209961,2010-08-19,-0.9979,0.163,0.737,-0.9979
2010-08-20,10213.620117,2010-08-20,-0.9974,0.167,0.716,-0.9974
2010-08-21,10200.55013,2010-08-21,-0.997,0.209,0.712,-0.997
2010-08-22,10187.480143,2010-08-22,0.4114,0.105,0.776,0.4114
2010-08-23,10174.410156,2010-08-23,-0.9786,0.128,0.761,-0.9786
2010-08-24,10040.450195,2010-08-24,-0.9955,0.145,0.76,-0.9955
2010-08-25,10060.05957,2010-08-25,-0.9956,0.136,0.777,-0.9956
2010-08-26,9985.80957,2010-08-26,-0.9395,0.119,0.777,-0.9395
2010-08-27,10150.650391,2010-08-27,-0.9921,0.15,0.727,-0.9921
2010-08-28,10103.677083666666,2010-08-28,-0.9979,0.202,0.728,-0.9979
2010-08-29,10056.703776333334,2010-08-29,-0.9669,0.113,0.839,-0.9669
2010-08-30,10009.730469,2010-08-30,-0.9914,0.118,0.802,-0.9914
2010-08-31,10014.719727,2010-08-31,-0.9974,0.146,0.764,-0.9974
2010-09-01,10269.469727,2010-09-01,-0.9996,0.229,0.687,-0.9996
2010-09-02,10320.099609,2010-09-02,-0.9985,0.185,0.692,-0.9985
2010-09-03,10447.929688,2010-09-03,-0.9981,0.175,0.715,-0.9981
2010-09-04,10421.1198735,2010-09-04,-0.9794,0.165,0.726,-0.9794
2010-09-05,10394.310059,2010-09-05,-0.9707,0.141,0.782,-0.9707
2010-09-06,10367.500244500001,2010-09-06,-0.9935,0.183,0.727,-0.9935
2010-09-07,10340.69043,2010-09-07,-0.9924,0.121,0.794,-0.9924
2010-09-08,10387.009766,2010-09-08,-0.9856,0.143,0.735,-0.9856
2010-09-09,10415.240234,2010-09-09,-0.7095,0.113,0.772,-0.7095
2010-09-10,10462.769531,2010-09-10,0.8945,0.118,0.749,0.8945
2010-09-11,10489.889648333334,2010-09-11,-0.967,0.127,0.789,-0.967
2010-09-12,10517.009765666666,2010-09-12,-0.538,0.115,0.793,-0.538
2010-09-13,10544.129883,2010-09-13,0.796,0.106,0.781,0.796
2010-09-14,10526.490234,2010-09-14,-0.2859,0.111,0.78,-0.2859
2010-09-15,10572.730469,2010-09-15,0.9956,0.103,0.756,0.9956
2010-09-16,10594.830078,2010-09-16,-0.9674,0.104,0.81,-0.9674
2010-09-17,10607.849609,2010-09-17,-0.9982,0.142,0.774,-0.9982
2010-09-18,10656.439778333333,2010-09-18,-0.9911,0.159,0.748,-0.9911
2010-09-19,10705.029947666668,2010-09-19,-0.9672,0.172,0.7,-0.9672
2010-09-20,10753.620117,2010-09-20,-0.9838,0.106,0.807,-0.9838
2010-09-21,10761.030273,2010-09-21,-0.9974,0.132,0.793,-0.9974
2010-09-22,10739.30957,2010-09-22,-0.9956,0.13,0.786,-0.9956
2010-09-23,10662.419922,2010-09-23,0.9744,0.105,0.777,0.9744
2010-09-24,10860.259766,2010-09-24,0.943,0.097,0.804,0.943
2010-09-25,10844.186523666665,2010-09-25,-0.9978,0.17,0.755,-0.9978
2010-09-26,10828.113281333333,2010-09-26,-0.998,0.167,0.733,-0.998
2010-09-27,10812.040039,2010-09-27,0.9813,0.087,0.808,0.9813
2010-09-28,10858.139648,2010-09-28,-0.9752,0.117,0.776,-0.9752
2010-09-29,10835.280273,2010-09-29,-0.9852,0.092,0.843,-0.9852
2010-09-30,10788.049805,2010-09-30,-0.9967,0.124,0.788,-0.9967
2010-10-01,10829.679688,2010-10-01,-0.9008,0.078,0.854,-0.9008
2010-10-02,10803.542969,2010-10-02,-0.9938,0.163,0.761,-0.9938
2010-10-03,10777.40625,2010-10-03,-0.9118,0.139,0.748,-0.9118
2010-10-04,10751.269531,2010-10-04,-0.9948,0.142,0.767,-0.9948
2010-10-05,10944.719727,2010-10-05,-0.9615,0.136,0.735,-0.9615
2010-10-06,10967.650391,2010-10-06,0.9095,0.102,0.791,0.9095
2010-10-07,10948.580078,2010-10-07,-0.9913,0.12,0.788,-0.9913
2010-10-08,11006.480469,2010-10-08,-0.9793,0.114,0.788,-0.9793
2010-10-09,11007.766927333334,2010-10-09,-0.9881,0.176,0.704,-0.9881
2010-10-10,11009.053385666666,2010-10-10,0.9583,0.149,0.673,0.9583
2010-10-11,11010.339844,2010-10-11,-0.8629,0.107,0.798,-0.8629
2010-10-12,11020.400391,2010-10-12,-0.9944,0.152,0.734,-0.9944
2010-10-13,11096.080078,2010-10-13,-0.9985,0.16,0.745,-0.9985
2010-10-14,11094.570312,2010-10-14,-0.9981,0.168,0.71,-0.9981
2010-10-15,11062.780273,2010-10-15,0.8723,0.13,0.738,0.8723
2010-10-16,11089.750325333334,2010-10-16,-0.997,0.208,0.688,-0.997
2010-10-17,11116.720377666667,2010-10-17,-0.94,0.122,0.795,-0.94
2010-10-18,11143.69043,2010-10-18,-0.9842,0.143,0.728,-0.9842
2010-10-19,10978.620117,2010-10-19,0.4956,0.113,0.778,0.4956
2010-10-20,11107.969727,2010-10-20,-0.9963,0.168,0.708,-0.9963
2010-10-21,11146.570312,2010-10-21,-0.997,0.138,0.76,-0.997
2010-10-22,11132.55957,2010-10-22,-0.8537,0.126,0.748,-0.8537
2010-10-23,11143.056315,2010-10-23,-0.9956,0.17,0.743,-0.9956
2010-10-24,11153.55306,2010-10-24,-0.8641,0.135,0.744,-0.8641
2010-10-25,11164.049805,2010-10-25,-0.4974,0.129,0.742,-0.4974
2010-10-26,11169.459961,2010-10-26,-0.9857,0.129,0.762,-0.9857
2010-10-27,11126.280273,2010-10-27,-0.9967,0.141,0.751,-0.9967
2010-10-28,11113.950195,2010-10-28,-0.9955,0.144,0.749,-0.9955
2010-10-29,11118.490234,2010-10-29,-0.9963,0.156,0.727,-0.9963
2010-10-30,11120.533528333333,2010-10-30,-0.9948,0.169,0.73,-0.9948
2010-10-31,11122.576822666668,2010-10-31,-0.984,0.143,0.753,-0.984
2010-11-01,11124.620117,2010-11-01,0.4535,0.111,0.777,0.4535
2010-11-02,11188.719727,2010-11-02,-0.9892,0.144,0.733,-0.9892
2010-11-03,11215.129883,2010-11-03,-0.9766,0.134,0.743,-0.9766
2010-11-04,11434.839844,2010-11-04,-0.9921,0.118,0.794,-0.9921
2010-11-05,11444.080078,2010-11-05,-0.9822,0.131,0.751,-0.9822
2010-11-06,11431.666666666668,2010-11-06,-0.9934,0.159,0.746,-0.9934
2010-11-07,11419.253255333333,2010-11-07,-0.9274,0.12,0.81,-0.9274
2010-11-08,11406.839844,2010-11-08,-0.9894,0.109,0.82,-0.9894
2010-11-09,11346.75,2010-11-09,-0.8688,0.125,0.757,-0.8688
2010-11-10,11357.040039,2010-11-10,-0.9938,0.157,0.724,-0.9938
2010-11-11,11283.099609,2010-11-11,-0.9904,0.143,0.747,-0.9904
2010-11-12,11192.580078,2010-11-12,-0.9867,0.112,0.804,-0.9867
2010-11-13,11195.709961,2010-11-13,-0.998,0.204,0.713,-0.998
2010-11-14,11198.839844,2010-11-14,-0.8602,0.109,0.802,-0.8602
2010-11-15,11201.969727,2010-11-15,-0.8081,0.125,0.757,-0.8081
2010-11-16,11023.5,2010-11-16,-0.993,0.125,0.799,-0.993
2010-11-17,11007.879883,2010-11-17,-0.864,0.137,0.739,-0.864
2010-11-18,11181.230469,2010-11-18,-0.9753,0.143,0.733,-0.9753
2010-11-19,11203.549805,2010-11-19,-0.989,0.15,0.727,-0.989
2010-11-20,11195.226562666667,2010-11-20,-0.9918,0.167,0.735,-0.9918
2010-11-21,11186.903320333335,2010-11-21,-0.9163,0.111,0.806,-0.9163
2010-11-22,11178.580078,2010-11-22,-0.8908,0.116,0.789,-0.8908
2010-11-23,11036.370117,2010-11-23,-0.9978,0.145,0.772,-0.9978
2010-11-24,11187.280273,2010-11-24,-0.9943,0.16,0.74,-0.9943
2010-11-25,11139.575195000001,2010-11-25,-0.9837,0.172,0.726,-0.9837
2010-11-26,11091.870117,2010-11-26,-0.9938,0.14,0.785,-0.9938
2010-11-27,11078.743489333334,2010-11-27,-0.9953,0.202,0.727,-0.9953
2010-11-28,11065.616861666667,2010-11-28,-0.9386,0.127,0.773,-0.9386
2010-11-29,11052.490234,2010-11-29,0.3939,0.088,0.832,0.3939
2010-11-30,11006.019531,2010-11-30,-0.9928,0.139,0.779,-0.9928
2010-12-01,11255.780273,2010-12-01,-0.9045,0.156,0.699,-0.9045
2010-12-02,11362.410156,2010-12-02,0.6199,0.119,0.766,0.6199
2010-12-03,11382.089844,2010-12-03,-0.9509,0.112,0.798,-0.9509
2010-12-04,11375.456706,2010-12-04,0.5388,0.121,0.746,0.5388
2010-12-05,11368.823568,2010-12-05,-0.9915,0.18,0.721,-0.9915
2010-12-06,11362.19043,2010-12-06,-0.998,0.177,0.724,-0.998
2010-12-07,11359.160156,2010-12-07,-0.9969,0.157,0.74,-0.9969
2010-12-08,11372.480469,2010-12-08,-0.9947,0.161,0.716,-0.9947
2010-12-09,11370.05957,2010-12-09,-0.9029,0.114,0.789,-0.9029
2010-12-10,11410.320312,2010-12-10,-0.5097,0.093,0.812,-0.5097
2010-12-11,11416.400064666666,2010-12-11,-0.9335,0.153,0.756,-0.9335
2010-12-12,11422.479817333333,2010-12-12,0.2168,0.088,0.838,0.2168
2010-12-13,11428.55957,2010-12-13,-0.9371,0.119,0.782,-0.9371
2010-12-14,11476.540039,2010-12-14,0.9727,0.101,0.773,0.9727
2010-12-15,11457.469727,2010-12-15,-0.9056,0.097,0.82,-0.9056
2010-12-16,11499.25,2010-12-16,-0.7149,0.073,0.853,-0.7149
2010-12-17,11491.910156,2010-12-17,-0.9639,0.133,0.747,-0.9639
2010-12-18,11487.316731666666,2010-12-18,-0.9024,0.104,0.806,-0.9024
2010-12-19,11482.723307333334,2010-12-19,-0.8587,0.1,0.829,-0.8587
2010-12-20,11478.129883,2010-12-20,-0.9763,0.13,0.768,-0.9763
2010-12-21,11533.160156,2010-12-21,-0.9976,0.156,0.74,-0.9976
2010-12-22,11559.490234,2010-12-22,-0.9639,0.103,0.823,-0.9639
2010-12-23,11573.490234,2010-12-23,-0.9298,0.133,0.743,-0.9298
2010-12-24,11568.87524375,2010-12-24,0.8218,0.123,0.741,0.8218
2010-12-25,11564.2602535,2010-12-25,-0.9949,0.194,0.719,-0.9949
2010-12-26,11559.64526325,2010-12-26,-0.875,0.141,0.73,-0.875
2010-12-27,11555.030273,2010-12-27,0.9307,0.087,0.8,0.9307
2010-12-28,11575.540039,2010-12-28,-0.9965,0.183,0.701,-0.9965
2010-12-29,11585.379883,2010-12-29,-0.988,0.14,0.763,-0.988
2010-12-30,11569.709961,2010-12-30,-0.9646,0.12,0.784,-0.9646
2010-12-31,11577.509766,2010-12-31,-0.89,0.156,0.707,-0.89
2011-01-01,11608.589844,2011-01-01,-0.9764,0.162,0.742,-0.9764
2011-01-02,11639.669922,2011-01-02,-0.9851,0.169,0.726,-0.9851
2011-01-03,11670.75,2011-01-03,0.962,0.12,0.74,0.962
2011-01-04,11691.179688,2011-01-04,-0.9967,0.152,0.742,-0.9967
2011-01-05,11722.889648,2011-01-05,-0.9793,0.11,0.804,-0.9793
2011-01-06,11697.30957,2011-01-06,-0.9942,0.126,0.79,-0.9942
2011-01-07,11674.759766,2011-01-07,-0.9874,0.126,0.775,-0.9874
2011-01-08,11662.323242333332,2011-01-08,-0.9993,0.264,0.642,-0.9993
2011-01-09,11649.886718666667,2011-01-09,-0.9429,0.12,0.773,-0.9429
2011-01-10,11637.450195,2011-01-10,-0.9892,0.139,0.755,-0.9892
2011-01-11,11671.879883,2011-01-11,0.5079,0.123,0.759,0.5079
2011-01-12,11755.44043,2011-01-12,-0.9926,0.13,0.772,-0.9926
2011-01-13,11731.900391,2011-01-13,-0.9814,0.134,0.752,-0.9814
2011-01-14,11787.379883,2011-01-14,-0.9468,0.122,0.775,-0.9468
2011-01-15,11800.01733425,2011-01-15,-0.9959,0.175,0.728,-0.9959
2011-01-16,11812.654785499999,2011-01-16,-0.9366,0.128,0.78,-0.9366
2011-01-17,11825.29223675,2011-01-17,-0.8738,0.136,0.743,-0.8738
2011-01-18,11837.929688,2011-01-18,0.9612,0.116,0.752,0.9612
2011-01-19,11825.290039,2011-01-19,0.9801,0.132,0.715,0.9801
2011-01-20,11822.799805,2011-01-20,-0.9937,0.125,0.78,-0.9937
2011-01-21,11871.839844,2011-01-21,0.9242,0.109,0.772,0.9242
2011-01-22,11908.066406333333,2011-01-22,-0.9918,0.162,0.754,-0.9918
2011-01-23,11944.292968666667,2011-01-23,0.859,0.131,0.725,0.859
2011-01-24,11980.519531,2011-01-24,0.9882,0.079,0.807,0.9882
2011-01-25,11977.19043,2011-01-25,-0.996,0.14,0.752,-0.996
2011-01-26,11985.44043,2011-01-26,-0.9974,0.172,0.714,-0.9974
2011-01-27,11989.830078,2011-01-27,-0.9973,0.162,0.732,-0.9973
2011-01-28,11823.700195,2011-01-28,-0.9495,0.143,0.728,-0.9495
2011-01-29,11846.443359333332,2011-01-29,-0.9964,0.185,0.725,-0.9964
2011-01-30,11869.186523666667,2011-01-30,-0.9743,0.135,0.778,-0.9743
2011-01-31,11891.929688,2011-01-31,-0.9965,0.132,0.8,-0.9965
2011-02-01,12040.160156,2011-02-01,-0.9118,0.113,0.786,-0.9118
2011-02-02,12041.969727,2011-02-02,0.8823,0.088,0.82,0.8823
2011-02-03,12062.259766,2011-02-03,-0.9781,0.132,0.761,-0.9781
2011-02-04,12092.150391,2011-02-04,-0.9879,0.134,0.762,-0.9879
2011-02-05,12115.310221666667,2011-02-05,-0.9959,0.191,0.715,-0.9959
